Gaia DR2 2538824923230146560
Gaia DR2 3578783977588991360
Gaia DR2 3579573358218514944
Gaia DR2 3581264372742210048
Gaia DR2 3583611726987567232
Gaia DR2 3583630929786305280
Gaia DR2 3676684252407983488
Gaia DR2 6032746832450438400
Gaia DR2 3857872051994269824
Gaia DR2 6257625719430982016
Gaia DR2 3594882751966012160
Gaia DR2 3595647565382917120
Gaia DR2 3597570989175080576
Gaia DR2 3597981377595128704
Gaia DR2 3694743765254445312
Gaia DR2 3697828548204889344
Gaia DR2 3578596339057980160
Gaia DR2 3582057258065666816
Gaia DR2 3582098107498270208
Gaia DR2 3311804515502788352
Gaia DR2 3582706794559052160
Gaia DR2 3675248118423392256
Gaia DR2 3582392123779246336
Gaia DR2 3584368019189709952
Gaia DR2 3596876269626641664
Gaia DR2 3682825883842696832
Gaia DR2 3693923185982895360
Gaia DR2 3695235654973028736
Gaia DR2 3695568295896473856
Gaia DR2 3700295641843380224
Gaia DR2 3394923127797114496
Gaia DR2 3807826337147474176
Gaia DR2 2657374606238804992
Gaia DR2 6264513270727342080
Gaia DR2 61607255708760960
Gaia DR2 6239410080231903488
Gaia DR2 6255655673768103168
Gaia DR2 6258364939144564992
Gaia DR2 3811688440459523200
Gaia DR2 3864142669886768896
Gaia DR2 3856449627544923392
Gaia DR2 3860369901894562304
Gaia DR2 3859431674878660864
Gaia DR2 3862378262961788288
Gaia DR2 2439222638771000448
Gaia DR2 2645727449501559680
Gaia DR2 2609222216055014144
Gaia DR2 3794479262419500160
Gaia DR2 3803494845449564672
Gaia DR2 2881784280929695360
Gaia DR2 6710517793025165696
Gaia DR2 3761497761876022400
Gaia DR2 4608935250790855296
Gaia DR2 5560886336446650240
Gaia DR2 651935220461650560
Gaia DR2 2033123654092592384
Gaia DR2 2054523105274216704
Gaia DR2 1076970406751899008
Gaia DR2 1464700950221781504
Gaia DR2 181908842994567936
Gaia DR2 4534144923690481408
Gaia DR2 2131059594280288128
Gaia DR2 2052136821446989568
Gaia DR2 2102070660978313472
Gaia DR2 2105414310196331264
Gaia DR2 2080266967444876032
Gaia DR2 2130368310704421120
Gaia DR2 2080466185207274880
Gaia DR2 2106496607595412480
Gaia DR2 2106996095111385728
Gaia DR2 2101035367703145088
Gaia DR2 2133035966431029376
Gaia DR2 2073153024144692736
Gaia DR2 2127985806448631808
Gaia DR2 2134850847813263360
Gaia DR2 2051866238502437632
Gaia DR2 2082161219824397568
Gaia DR2 2079807646464016256
Gaia DR2 2130889204338693504
Gaia DR2 2135055391335687680
Gaia DR2 2105415302330571008
Gaia DR2 2073652546016392448
Gaia DR2 2076185408488670208
Gaia DR2 2103845032226500352
Gaia DR2 2076454445237794432
Gaia DR2 2128198974266072192
Gaia DR2 2125751461382627840
Gaia DR2 2134931077802625792
Gaia DR2 2085204015173031552
Gaia DR2 2051027792165858304
Gaia DR2 2099854801450635520
Gaia DR2 2051368434612892800
Gaia DR2 2052139123549626240
Gaia DR2 2099583977992504576
Gaia DR2 2100524610190045312
Gaia DR2 2073697660354300544
Gaia DR2 2101508501301083520
Gaia DR2 2077726678964445696
Gaia DR2 2125848733801094912
Gaia DR2 2078000289864478976
Gaia DR2 2078996821055736960
Gaia DR2 2126119862195142272
Gaia DR2 2076121602454770560
Gaia DR2 2106371744306291328
Gaia DR2 2079880695265507328
Gaia DR2 2127956360152391168
Gaia DR2 2080271674728481280
Gaia DR2 2107244481660894592
Gaia DR2 2107311719368903680
Gaia DR2 2080296757338392576
Gaia DR2 2107658516506930048
Gaia DR2 2119710538336363904
Gaia DR2 2132144056342471168
Gaia DR2 2130124219123552256
Gaia DR2 2105538623730974848
Gaia DR2 2131748747552136960
Gaia DR2 2128013019361703936
Gaia DR2 2119534646538533888
Gaia DR2 2080287892525359872
Gaia DR2 2132614922197436928
Gaia DR2 2132152916856093952
Gaia DR2 2052975370856687744
Gaia DR2 2126556132093765888
Gaia DR2 2128273225659492608
Gaia DR2 2053562475706063744
Gaia DR2 2107622335702262400
Gaia DR2 2073274618947678464
Gaia DR2 2129503235571760128
Gaia DR2 2107001283431633408
Gaia DR2 2102119176929154304
Gaia DR2 2130825020347168512
Gaia DR2 2126436800722944000
Gaia DR2 2128369501647063808
Gaia DR2 2126912305142208384
Gaia DR2 2080605823183999616
Gaia DR2 2107279803471399168
Gaia DR2 2078648211455026432
Gaia DR2 2105274977158196480
Gaia DR2 2105221139747765504
Gaia DR2 2085527924426959104
Gaia DR2 2052826318309391104
Gaia DR2 2371032916186181760
Gaia DR2 6347643496607835520
Gaia DR2 4886243456388510720
Gaia DR2 1744911763437512064
Gaia DR2 5385076140853434752
Gaia DR2 4056443366649948160
Gaia DR2 5242077854771196544
Gaia DR2 5241964708164136192
Gaia DR2 5337294049909975680
Gaia DR2 5253607539857229568
Gaia DR2 4056326681029056896
Gaia DR2 5337273743301313536
Gaia DR2 2139300262131379584
Gaia DR2 2878641361300809856
Gaia DR2 385697172809355392
Gaia DR2 382111248777193216
Gaia DR2 6683371847364921088
Gaia DR2 1074139748425931008
Gaia DR2 6411096106487783296
Gaia DR2 5357465071715078016
Gaia DR2 4698692744355471616
Gaia DR2 1053809778428567680
Gaia DR2 1675923005135391488
Gaia DR2 1491634483976350720
Gaia DR2 2221164434736927360
Gaia DR2 2188906825165621120
Gaia DR2 427224073427887360
Gaia DR2 5723638723350902400
Gaia DR2 4624979393181971328
Gaia DR2 338382713564401920
Gaia DR2 2242756094328104576
Gaia DR2 4684513614202233728
Gaia DR2 534988616816537728
Gaia DR2 6801474136516893184
Gaia DR2 2318295979126499200
Gaia DR2 646125297938578944
Gaia DR2 1476485996883837184
Gaia DR2 6552346035980010624
Gaia DR2 3962403923821595264
Gaia DR2 2333676738049780352
Gaia DR2 2136815881249993600
Gaia DR2 2296342614570999552
Gaia DR2 1126422935076082176
Gaia DR2 4558177980120149632
Gaia DR2 1344163891352965632
Gaia DR2 570653411060484480
Gaia DR2 6675883485986480256
Gaia DR2 4613145315172329984
Gaia DR2 1716345832872291968
Gaia DR2 3022644120017418496
Gaia DR2 2329387852426700800
Gaia DR2 4968289907406396160
Gaia DR2 5001098681543159040
Gaia DR2 3342228616422593664
Gaia DR2 2254929887069708160
Gaia DR2 4747624104168195072
Gaia DR2 3445148131761842944
Gaia DR2 5019835424832215424
Gaia DR2 3222453935725951488
Gaia DR2 5545555570947605376
Gaia DR2 3046327742219111808
Gaia DR2 5305241494923209856
Gaia DR2 5227928170880093568
Gaia DR2 5351820556994135296
Gaia DR2 5409268527708808320
Gaia DR2 404433018447476096
Gaia DR2 1044013542142711296
Gaia DR2 1117620107545810944
Gaia DR2 876608292608416512
Gaia DR2 1255520718461480960
Gaia DR2 1725490333641502976
Gaia DR2 1111639314047794944
Gaia DR2 497750842338402560
Gaia DR2 4620574887039870720
Gaia DR2 4895489043507741440
Gaia DR2 5288681857665822080
Gaia DR2 3402980516507429888
Gaia DR2 2912264564319611136
Gaia DR2 2930141657016297216
Gaia DR2 5509620021956148736
Gaia DR2 4727755005637190016
Gaia DR2 5057924844082070016
Gaia DR2 5710154317045164416
Gaia DR2 5738284016370287616
Gaia DR2 3126717023051258112
Gaia DR2 5580554052549277056
Gaia DR2 5284358990266469760
Gaia DR2 5262666416118954368
Gaia DR2 3460438662009633408
Gaia DR2 5880886001621564928
Gaia DR2 5795534040654879744
Gaia DR2 3087206553745290624
Gaia DR2 1909762228985058944
Gaia DR2 2924661867160818304
Gaia DR2 4439085988769170432
Gaia DR2 4917441922731087488
Gaia DR2 3788394461991295488
Gaia DR2 1587399232335653760
Gaia DR2 4746157737910069888
Gaia DR2 2562569564026683520
Gaia DR2 4837286842167819776
Gaia DR2 702295464353437952
Gaia DR2 6112606840179716096
Gaia DR2 6173451477191225984
Gaia DR2 4596481632339898240
Gaia DR2 2441013811932929280
Gaia DR2 2498515516990171392
Gaia DR2 2980392087185289216
Gaia DR2 5674618444832114304
Gaia DR2 6582435924022652672
Gaia DR2 2340919358581488768
Gaia DR2 6171009049549197824
Gaia DR2 1416731285125373184
Gaia DR2 2657135741633337088
Gaia DR2 2424621502311961344
Gaia DR2 4864759888238232320
Gaia DR2 6283723285046532864
Gaia DR2 5751177095877066496
Gaia DR2 3558354604869150208
Gaia DR2 4334991786994866304
Gaia DR2 6491038642006989056
Gaia DR2 2415410962124813056
Gaia DR2 5664957444179338240
Gaia DR2 6154982877299042944
Gaia DR2 5723772524469252096
Gaia DR2 6042793005779654656
Gaia DR2 5656184406542140032
Gaia DR2 5376137837173646208
Gaia DR2 6086712585429729536
Gaia DR2 5401743332678544640
Gaia DR2 1750321012752775040
Gaia DR2 2677447294810845824
Gaia DR2 6003809889735481856
Gaia DR2 2512413932376364288
Gaia DR2 6677909439240233472
Gaia DR2 3803004978659671040
Gaia DR2 6173435259395017344
Gaia DR2 6284007337003799552
Gaia DR2 2790691147020786816
Gaia DR2 306410392895767680
Gaia DR2 5411736896952029568
Gaia DR2 4994237247949280000
Gaia DR2 6198312362812872320
Gaia DR2 5453063823882876032
Gaia DR2 2831084391023184128
Gaia DR2 5086537022856406272
Gaia DR2 5557345496687437696
Gaia DR2 6186950525042445824
Gaia DR2 2641087471777046016
Gaia DR2 6534414719318224512
Gaia DR2 3545873945303316224
Gaia DR2 2546413408888429696
Gaia DR2 3537110833333561728
Gaia DR2 3211188618762023424
Gaia DR2 3652176997218325888
Gaia DR2 4453211899986180352
Gaia DR2 3643098875168270592
Gaia DR2 6160877943251930368
Gaia DR2 2424406513428936832
Gaia DR2 2141754578242371584
Gaia DR2 6533307957785865856
Gaia DR2 2666015878575546496
Gaia DR2 2841043011433969152
Gaia DR2 2385171398768647552
Gaia DR2 2868528637464028160
Gaia DR2 2959177048983750016
Gaia DR2 4756649415309914240
Gaia DR2 5574766468155514752
Gaia DR2 596931979481073152
Gaia DR2 5444147952811517696
Gaia DR2 6868476691490044672
Gaia DR2 6910753016653587840
Gaia DR2 2507901914613005056
Gaia DR2 5065640460769428224
Gaia DR2 6453566701615683456
Gaia DR2 4224062406762625152
Gaia DR2 5089851638095503616
Gaia DR2 4223507222112425344
Gaia DR2 3231856379348299008
Gaia DR2 3515865416826633984
Gaia DR2 3078836109158636928
Gaia DR2 6482103014085857024
Gaia DR2 6857756246957592320
Gaia DR2 1737061349198867456
Gaia DR2 6386751579018596864
Gaia DR2 1424011082893734272
Gaia DR2 415703635408772480
Gaia DR2 6518399301667782016
Gaia DR2 4990044668377961984
Gaia DR2 4911563216311083392
Gaia DR2 4745660479479743488
Gaia DR2 2048464796206336896
Gaia DR2 1316708918505350528
Gaia DR2 470650560777348352
Gaia DR2 990291507088739072
Gaia DR2 920308932010648448
Gaia DR2 2303332931542914048
