Gaia DR3 2076871091425583232       
Gaia DR3 2075161655782111872       
Gaia DR3 2077598384004774912       
Gaia DR3 2104847370214740352       
Gaia DR3 2105362903731391744       
Gaia DR3 2079005651508492032       
Gaia DR3 2126601108991279872       
Gaia DR3 2106821925598401152       
Gaia DR3 2128724678262662144       
Gaia DR3 2132193431285570304       
Gaia DR3 2087171453788422528       
Gaia DR3 2126237131982289280       
Gaia DR3 2099925719951103872       
KOI-379                            
Gaia DR3 2052168466766597120       
Gaia DR3 2052185062520374272       
Gaia DR3 2102063136195478656       
Gaia DR3 2105435544515167232       
Gaia DR3 2133022669212268800       
Gaia DR3 2051105410816218368       
Gaia DR3 2103295173333142784       
Gaia DR3 2076764576237957504       
Gaia DR3 2102587087846067712       
Gaia DR3 2126454633427425664       
Gaia DR3 2119814820141727232       
Gaia DR3 2129025841368107136       
Gaia DR3 2051933102555095936       
Gaia DR3 2076328963475704576       
Gaia DR3 2103788854053938816       
Gaia DR3 2104098950692667264       
Gaia DR3 2076955822541823744       
Gaia DR3 2104506319750394624       
Gaia DR3 2106008493152187392       
Gaia DR3 2078286197246582016       
Gaia DR3 2130634667395736704       
Gaia DR3 2053546910744629504       
Gaia DR3 2077556465126659456       
Gaia DR3 2125831210335846016       
Gaia DR3 2105618029085927680       
Gaia DR3 2130243550494676480       
Gaia DR3 2104094071610116608       
Gaia DR3 2135179533070399232       
Gaia DR3 2076601917234347520       
Gaia DR3 2104376405579347968       
Gaia DR3 2076792648144511104       
Gaia DR3 2101898759208960640       
Gaia DR3 2077750803804146176       
Gaia DR3 2101964558106974848       
Gaia DR3 2102610280669509888       
Gaia DR3 2127001056345369984       
Gaia DR3 2079885608708649344       
Gaia DR3 2107001283431633408       
Gaia DR3 2127355923723254272       
Gaia DR3 2128067720065692672       
Gaia DR3 2080452613110460928       
Gaia DR3 2127771917075703424       
Gaia DR3 2129084935820532608       
Gaia DR3 2080344586094498432       
Gaia DR3 2130460394803778816       
Gaia DR3 2086337508581280256       
Gaia DR3 2129161734133025408       
Gaia DR3 2128504397979254528       
Gaia DR3 2086660283961964416       
Gaia DR3 2131114947819394816       
Gaia DR3 2052688467040906624       
Gaia DR3 2101188990094347648       
Gaia DR3 2100624562669914240       
Gaia DR3 2053586321364864640       
Gaia DR3 2102469921138142208       
Gaia DR3 2101768089124657664       
Gaia DR3 2102700131386216576       
Gaia DR3 2125850623586710400       
Gaia DR3 2077961463362645632       
Gaia DR3 2102911581215700096       
Gaia DR3 2126266823097360000       
Gaia DR3 2078832551450444032       
Gaia DR3 2126576679217244160       
Gaia DR3 2130250731680096384       
Gaia DR3 2128013019361703936       
Gaia DR3 2080246282881778048       
Gaia DR3 2130405041264941184       
Gaia DR3 2080386917291928832       
Gaia DR3 2099606483621385216       
Gaia DR3 2077994272606400512       
Gaia DR3 2052528625536778624       
Gaia DR3 2080562667352233728       
Gaia DR3 2051738798233021824       
Gaia DR3 2076782889978499840       
Gaia DR3 2053552270863859712       
Gaia DR3 2052823535171095296       
Gaia DR3 2101854881822529024       
Gaia DR3 2051950454223150720       
Gaia DR3 2052392835854583936       
Gaia DR3 2052304325169514880       
Gaia DR3 2100389610777053056       
Gaia DR3 2126418658780855296       
Gaia DR3 2126432677554353280       
Gaia DR3 2126508676995012352       
Gaia DR3 2129503716608032256       
Gaia DR3 2078515170549178880       
Gaia DR3 2077140987172577408       
Gaia DR3 2131859244171951616       
Gaia DR3 2078195212660287616       
Gaia DR3 2130625287187139072       
Gaia DR3 2119196585370036736       
Gaia DR3 2076565805151925760       
Gaia DR3 2073547954981763328       
Gaia DR3 2102067396802935680       
Gaia DR3 2127798442794047104       
Gaia DR3 2073804411752924288       
Gaia DR3 2077540827141811200       
Gaia DR3 2132768956905956352       
Gaia DR3 2101230049979183232       
Gaia DR3 2133021810218800384       
Gaia DR3 2128098197152438144       
Gaia DR3 2126878048483137152       
Gaia DR3 2052975370856687744       
Gaia DR3 2132709613336959744       
Gaia DR3 2130661880308812800       
Gaia DR3 2127851116271982848       
Gaia DR3 2104344141784539264       
Gaia DR3 2128911251641171200       
Gaia DR3 2051104586182508928       
Gaia DR3 2102815683186036096       
Gaia DR3 2128298617506651904       
Gaia DR3 2143749504651818368       
Gaia DR3 2107244481660894592       
Gaia DR3 2127398083121764736       
Gaia DR3 2105535462635217792       
Gaia DR3 2102316985943863424       
Gaia DR3 2135002576119495936       
Gaia DR3 2104466153215402624       
Gaia DR3 2086505630781210752       
Gaia DR3 2087250476887856256       
Gaia DR3 2133124511477266176       
Gaia DR3 2135427576021495168       
Gaia DR3 2125790322246812672       
Gaia DR3 2086389357427331712       
Gaia DR3 2106306495162679552       
Gaia DR3 2135203000771400320       
Gaia DR3 2073539536845074176       
Gaia DR3 2131169545443676032       
Gaia DR3 2107342716152550272       
Gaia DR3 2127390970655877888       
Gaia DR3 2135378231142791808       
Gaia DR3 2132178725317511936       
Gaia DR3 2132004074768150400       
Gaia DR3 2125713940547834496       
Gaia DR3 2107315365800640896       
Gaia DR3 2116862833283266432       
Gaia DR3 2130320172711659136       
Gaia DR3 2100416823690394624       
Gaia DR3 2079695496278608896       
